;No.;Time;Source;Destination;Protocol;Length;Info
162;163;155.441231482;10.0.2.5;10.0.2.15;TCP;74;3306  >  44320 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757176 WS=64
163;164;155.44624795;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 34908  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757179 TSecr=0 WS=128
164;165;155.446353527;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 45950  >  111 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757179 TSecr=0 WS=128
165;166;155.446508919;10.0.2.15;10.0.2.5;TCP;66;[TCP Dup ACK 130#1] 38906  >  25 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757180 TSecr=725402
166;167;155.446640355;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 60174  >  995 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757180 TSecr=0 WS=128
167;168;155.44670582700002;10.0.2.5;10.0.2.15;TCP;74;53  >  34908 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757179 WS=64
168;169;155.44670590799998;10.0.2.5;10.0.2.15;TCP;74;111  >  45950 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757179 WS=64
169;170;155.446786388;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 42618  >  1025 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757180 TSecr=0 WS=128
170;171;155.446887868;10.0.2.5;10.0.2.15;TCP;60;995  >  60174 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
171;172;155.446887959;10.0.2.5;10.0.2.15;TCP;60;1025  >  42618 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
172;173;155.446951257;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 36906  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757180 TSecr=0 WS=128
173;174;155.447001902;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 37796  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757180 TSecr=0 WS=128
174;175;155.44731974299998;10.0.2.5;10.0.2.15;TCP;74;80  >  36906 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757180 WS=64
175;176;155.447319823;10.0.2.5;10.0.2.15;TCP;74;23  >  37796 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757180 WS=64
176;177;155.447375978;10.0.2.15;10.0.2.5;TCP;66;38906  >  25 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757180 TSecr=725402
177;178;155.44750883700002;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 52250  >  1277 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757180 TSecr=0 WS=128
178;179;155.44768741200002;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 56932  >  2875 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757180 TSecr=0 WS=128
179;180;155.447702129;10.0.2.5;10.0.2.15;TCP;60;1277  >  52250 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
180;181;155.44788395;10.0.2.5;10.0.2.15;TCP;60;2875  >  56932 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
181;182;155.4479587;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 21  >  58338 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757175 WS=64
182;183;155.448071471;10.0.2.5;10.0.2.15;TCP;54;143  >  45564 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
183;184;155.448215611;10.0.2.5;10.0.2.15;TCP;54;256  >  36642 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
184;185;155.44830061;10.0.2.15;10.0.2.5;TCP;66;58338  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757189 TSecr=725403
185;186;155.448344482;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 445  >  40556 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757175 WS=64
186;187;155.448480096;10.0.2.5;10.0.2.15;TCP;54;199  >  55082 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
187;188;155.448578922;10.0.2.15;10.0.2.5;TCP;66;58338  >  21 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
188;189;155.448661867;10.0.2.15;10.0.2.5;TCP;66;40556  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
189;190;155.44871106899998;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 22  >  57342 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757175 WS=64
190;191;155.448787212;10.0.2.15;10.0.2.5;TCP;66;40556  >  445 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
191;192;155.448902267;10.0.2.15;10.0.2.5;TCP;66;57342  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
192;193;155.448947863;10.0.2.5;10.0.2.15;TCP;54;3389  >  40428 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
193;194;155.4490373;10.0.2.15;10.0.2.5;TCP;74;51066  >  5560 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
194;195;155.449076794;10.0.2.5;10.0.2.15;TCP;54;113  >  46496 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
195;196;155.44916590100001;10.0.2.15;10.0.2.5;TCP;74;60674  >  32768 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
196;197;155.449166001;10.0.2.15;10.0.2.5;TCP;74;51850  >  5432 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
197;198;155.449287188;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 5900  >  32980 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757176 WS=64
198;199;155.449460223;10.0.2.5;10.0.2.15;TCP;54;135  >  46094 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
199;200;155.449608851;10.0.2.5;10.0.2.15;TCP;54;8888  >  54028 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
200;201;155.449749545;10.0.2.15;10.0.2.5;TCP;74;45712  >  1007 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
201;202;155.449803085;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 3306  >  44320 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757176 WS=64
202;203;155.44990417399998;10.0.2.15;10.0.2.5;TCP;66;32980  >  5900 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757191 TSecr=725403
203;204;155.44998813200002;10.0.2.15;10.0.2.5;TCP;66;44320  >  3306 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757191 TSecr=725403
204;205;155.450171144;10.0.2.15;10.0.2.5;TCP;74;56542  >  11110 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
205;206;155.450253459;10.0.2.15;10.0.2.5;TCP;74;60166  >  8402 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
206;207;155.450339279;10.0.2.15;10.0.2.5;TCP;74;50276  >  20 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
207;208;155.45042481;10.0.2.15;10.0.2.5;TCP;74;57876  >  1029 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
208;209;155.450491555;10.0.2.15;10.0.2.5;TCP;74;41624  >  720 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
209;210;155.450571995;10.0.2.15;10.0.2.5;TCP;74;37184  >  1058 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
210;211;155.450681591;10.0.2.15;10.0.2.5;TCP;66;57342  >  22 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757192 TSecr=725403
211;212;155.450774154;10.0.2.15;10.0.2.5;TCP;66;32980  >  5900 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757192 TSecr=725403
212;213;155.450853954;10.0.2.15;10.0.2.5;TCP;66;44320  >  3306 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757192 TSecr=725403
213;214;155.450995859;10.0.2.15;10.0.2.5;TCP;74;49264  >  1310 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
214;215;155.45105503;10.0.2.15;10.0.2.5;TCP;74;49100  >  714 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
215;216;155.451164455;10.0.2.15;10.0.2.5;TCP;74;54270  >  32782 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
216;217;155.451164505;10.0.2.15;10.0.2.5;TCP;74;55334  >  544 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
217;218;155.45122703200002;10.0.2.15;10.0.2.5;TCP;74;47404  >  2034 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
218;219;155.451280002;10.0.2.15;10.0.2.5;TCP;74;40548  >  19 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
219;220;155.451317201;10.0.2.15;10.0.2.5;TCP;74;58312  >  60443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
220;221;155.451317261;10.0.2.15;10.0.2.5;TCP;74;46008  >  44501 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
221;222;155.451407661;10.0.2.15;10.0.2.5;TCP;74;41930  >  1053 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
222;223;155.451407711;10.0.2.15;10.0.2.5;TCP;74;43490  >  28201 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
223;224;155.451480928;10.0.2.15;10.0.2.5;TCP;74;44414  >  5960 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757193 TSecr=0 WS=128
224;225;155.451480978;10.0.2.15;10.0.2.5;TCP;74;55048  >  1974 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757193 TSecr=0 WS=128
225;226;155.451584352;10.0.2.15;10.0.2.5;TCP;74;44358  >  8194 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757193 TSecr=0 WS=128
226;227;155.451584422;10.0.2.15;10.0.2.5;TCP;74;42720  >  3871 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757193 TSecr=0 WS=128
227;228;155.454187639;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 53  >  34908 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757179 WS=64
228;229;155.454273149;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 111  >  45950 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757179 WS=64
229;230;155.45444989;10.0.2.5;10.0.2.15;TCP;54;995  >  60174 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
230;231;155.45456722;10.0.2.5;10.0.2.15;TCP;54;1025  >  42618 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
231;232;155.454666836;10.0.2.15;10.0.2.5;TCP;66;34908  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
232;233;155.454666917;10.0.2.15;10.0.2.5;TCP;66;45950  >  111 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
233;234;155.454774228;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 80  >  36906 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757180 WS=64
234;235;155.45489838;10.0.2.5;10.0.2.15;TCP;74;[TCP Retransmission] 23  >  37796 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725403 TSecr=2552757180 WS=64
235;236;155.454997596;10.0.2.15;10.0.2.5;TCP;66;34908  >  53 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
236;237;155.454997676;10.0.2.15;10.0.2.5;TCP;66;36906  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
237;238;155.455154981;10.0.2.15;10.0.2.5;TCP;66;37796  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
238;239;155.455215474;10.0.2.15;10.0.2.5;TCP;66;45950  >  111 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
239;240;155.455247294;10.0.2.5;10.0.2.15;TCP;54;1277  >  52250 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
240;241;155.455368361;10.0.2.5;10.0.2.15;TCP;54;2875  >  56932 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
241;242;155.45540654200002;10.0.2.15;10.0.2.5;TCP;66;36906  >  80 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
242;243;155.45549082;10.0.2.15;10.0.2.5;TCP;66;37796  >  23 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757196 TSecr=725403
243;244;155.455589365;10.0.2.15;10.0.2.5;TCP;66;[TCP Dup ACK 185#1] 58338  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757189 TSecr=725403
244;245;155.455692468;10.0.2.15;10.0.2.5;TCP;74;59538  >  2190 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
245;246;155.455692548;10.0.2.15;10.0.2.5;TCP;74;38302  >  14238 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
246;247;155.455812984;10.0.2.15;10.0.2.5;TCP;74;57108  >  30000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
247;248;155.455813054;10.0.2.15;10.0.2.5;TCP;74;53192  >  1183 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
248;249;155.455890879;10.0.2.15;10.0.2.5;TCP;74;56930  >  1021 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
249;250;155.455912801;10.0.2.15;10.0.2.5;TCP;66;58338  >  21 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
250;251;155.456018408;10.0.2.15;10.0.2.5;TCP;74;47004  >  44443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
251;252;155.456074584;10.0.2.15;10.0.2.5;TCP;74;49744  >  1840 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
252;253;155.456074634;10.0.2.15;10.0.2.5;TCP;74;54948  >  7778 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
253;254;155.456145036;10.0.2.15;10.0.2.5;TCP;74;48912  >  3006 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
254;255;155.456251786;10.0.2.15;10.0.2.5;TCP;74;51362  >  1801 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
255;256;155.456282673;10.0.2.15;10.0.2.5;TCP;66;[TCP Dup ACK 189#1] 40556  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
256;257;155.456325454;10.0.2.15;10.0.2.5;TCP;74;60426  >  2399 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
257;258;155.456399302;10.0.2.15;10.0.2.5;TCP;74;40400  >  9003 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
258;259;155.456504549;10.0.2.15;10.0.2.5;TCP;74;47218  >  2602 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757197 TSecr=0 WS=128
259;260;155.456504619;10.0.2.15;10.0.2.5;TCP;74;48158  >  27356 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757198 TSecr=0 WS=128
260;261;155.456504659;10.0.2.15;10.0.2.5;TCP;74;46304  >  3905 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757198 TSecr=0 WS=128
261;262;155.456586082;10.0.2.15;10.0.2.5;TCP;74;44212  >  2251 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757198 TSecr=0 WS=128
262;263;155.456614285;10.0.2.15;10.0.2.5;TCP;66;40556  >  445 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
263;264;155.456730512;10.0.2.15;10.0.2.5;TCP;66;[TCP Dup ACK 192#1] 57342  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757190 TSecr=725403
264;265;155.45688872899999;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 51066  >  5560 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
265;266;155.457090587;10.0.2.5;10.0.2.15;TCP;60;5560  >  51066 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
266;267;155.45712026200002;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 60674  >  32768 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
267;268;155.457249054;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 51850  >  5432 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
268;269;155.45729519;10.0.2.5;10.0.2.15;TCP;60;32768  >  60674 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
269;270;155.457452465;10.0.2.5;10.0.2.15;TCP;74;5432  >  51850 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=725404 TSecr=2552757190 WS=64
270;271;155.457570416;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 45712  >  1007 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757190 TSecr=0 WS=128
271;272;155.457737559;10.0.2.5;10.0.2.15;TCP;60;1007  >  45712 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
272;273;155.457752367;10.0.2.15;10.0.2.5;TCP;66;[TCP Dup ACK 203#1] 32980  >  5900 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757191 TSecr=725403
273;274;155.45800124299998;10.0.2.15;10.0.2.5;TCP;66;[TCP Dup ACK 204#1] 44320  >  3306 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757191 TSecr=725403
274;275;155.458143499;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 56542  >  11110 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
275;276;155.458273523;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 60166  >  8402 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
276;277;155.458346009;10.0.2.5;10.0.2.15;TCP;60;11110  >  56542 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
277;278;155.458412603;10.0.2.5;10.0.2.15;TCP;60;8402  >  60166 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
278;279;155.458464881;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 50276  >  20 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
279;280;155.458676147;10.0.2.5;10.0.2.15;TCP;60;20  >  50276 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
280;281;155.45872877600002;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 57876  >  1029 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757191 TSecr=0 WS=128
281;282;155.45886929899999;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 41624  >  720 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
282;283;155.458945392;10.0.2.5;10.0.2.15;TCP;60;1029  >  57876 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
283;284;155.459016695;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 37184  >  1058 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
284;285;155.459108126;10.0.2.5;10.0.2.15;TCP;60;720  >  41624 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
285;286;155.459171485;10.0.2.5;10.0.2.15;TCP;60;1058  >  37184 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
286;287;155.459212562;10.0.2.15;10.0.2.5;TCP;66;57342  >  22 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757192 TSecr=725403
287;288;155.459353947;10.0.2.15;10.0.2.5;TCP;66;32980  >  5900 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757192 TSecr=725403
288;289;155.459533213;10.0.2.15;10.0.2.5;TCP;66;44320  >  3306 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2552757192 TSecr=725403
289;290;155.459738818;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 49264  >  1310 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
290;291;155.46000679;10.0.2.5;10.0.2.15;TCP;60;1310  >  49264 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
291;292;155.46005499;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 49100  >  714 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
292;293;155.460218787;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 54270  >  32782 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
293;294;155.460291744;10.0.2.5;10.0.2.15;TCP;60;714  >  49100 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
294;295;155.460427167;10.0.2.5;10.0.2.15;TCP;60;32782  >  54270 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
295;296;155.460481549;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 55334  >  544 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
296;297;155.460697614;10.0.2.5;10.0.2.15;TCP;60;544  >  55334 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
297;298;155.460734864;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 47404  >  2034 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
298;299;155.460955958;10.0.2.5;10.0.2.15;TCP;60;2034  >  47404 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
299;300;155.460996043;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 40548  >  19 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
300;301;155.46122263799998;10.0.2.5;10.0.2.15;TCP;60;19  >  40548 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
301;302;155.461264196;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 58312  >  60443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
302;303;155.461426009;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 46008  >  44501 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
303;304;155.461508633;10.0.2.5;10.0.2.15;TCP;60;60443  >  58312 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
304;305;155.461705733;10.0.2.5;10.0.2.15;TCP;60;44501  >  46008 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
305;306;155.461744095;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 41930  >  1053 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
306;307;155.462053945;10.0.2.5;10.0.2.15;TCP;60;1053  >  41930 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
307;308;155.462140708;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 43490  >  28201 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757192 TSecr=0 WS=128
308;309;155.462342496;10.0.2.15;10.0.2.5;TCP;74;[TCP Retransmission] 44414  >  5960 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2552757193 TSecr=0 WS=128
